epoch,loss
0,0.18730483451485633
1,0.01511809495339791
2,0.009004681641856829
3,0.008430211499333382
4,0.007743502110242844
5,0.006656445788840453
6,0.005606036239614089
7,0.005410483099520206
8,0.005361036899189154
9,0.005279684882611036
10,0.00514258195956548
11,0.0050331733028093975
12,0.004972387190908194
13,0.004911260422319174
14,0.004841582722961903
15,0.004753558681656917
16,0.004655476968735457
17,0.004569701289137204
18,0.004502885801096757
19,0.004459703860183557
20,0.004418427287290493
21,0.004377841615428527
22,0.004335305191576481
23,0.004270596563816071
24,0.004194114041825136
25,0.004106553047895431
26,0.004014424613366524
27,0.003925081911186378
28,0.003851800200218956
29,0.003778943712512652
30,0.0037091607345889014
31,0.0036577734667807816
32,0.003605267560730378
33,0.0035579492803663017
34,0.0035160915820548933
35,0.0034724854119122027
36,0.0034388339513291917
37,0.0034015940812726817
38,0.003369625477741162
39,0.00335496324300766
40,0.0033284510920445123
41,0.0032894587963819503
42,0.003284168343991041
43,0.0032733701169490813
44,0.003283779084061583
45,0.0032401018651823203
46,0.0032266303760310013
47,0.0032136243886003893
48,0.003188469865048925
49,0.003198800866181652
50,0.0031707906735440093
51,0.0031663963391135135
52,0.003162199040253957
53,0.003150470920527975
54,0.0031499839909374713
55,0.0031358896587044003
56,0.003116955261056622
57,0.003117331129188339
58,0.003109814438968897
59,0.0030905952497075
60,0.0031045476607978345
61,0.0030889551310489577
62,0.003065070629119873
63,0.0030438510992874704
64,0.003042459982757767
65,0.003039053024724126
66,0.003023773451646169
67,0.0030139405963321526
68,0.0030008068084716798
69,0.0029907256724933783
70,0.0029755915459245444
71,0.002974064062659939
72,0.0029715563636273147
73,0.002967078193401297
74,0.0029487516774485507
75,0.0029396672248840332
76,0.0029217800280700126
77,0.0029139575076599917
78,0.0029074241425842045
79,0.002900377433747053
80,0.0029111329820007085
81,0.00289058445331951
82,0.002869842898721496
83,0.0028676852664599817
84,0.002856739650170008
85,0.0028424713059018057
86,0.0028468417835732303
87,0.0028249009096374114
88,0.0028221472514172396
89,0.0028172335177659986
90,0.0028122703737268845
91,0.0028058948796242478
92,0.002791753693173329
93,0.002806102286403378
94,0.0028031425544371206
95,0.002777396718040109
96,0.0027704192797342935
97,0.0027806740881254274
98,0.002764022898549835
99,0.0027573207014550765
100,0.002747253452738126
101,0.0027454015370458364
102,0.002736384931951761
103,0.0027282331852863232
104,0.002726506322622299
105,0.0027232715897262095
106,0.0027267140466719865
107,0.0027033980172127487
108,0.002718917403370142
109,0.0027026950928072135
110,0.002696908887475729
111,0.002689334857588013
112,0.002673051546017329
113,0.00267113729317983
114,0.0026653992583354313
115,0.0026707512388626734
116,0.002651466212545832
117,0.0026552859786897897
118,0.002660284527267019
119,0.0026533752493560314
120,0.0026390562765300275
121,0.002632099660113454
122,0.0026370744556188583
123,0.002635750224813819
124,0.002617670583849152
125,0.0026183781915654738
126,0.0026158154128740232
127,0.002614405741915107
128,0.002614688316360116
129,0.0026023033000528812
130,0.00259625533161064
131,0.0025903889530648786
132,0.0025938812779883543
133,0.00258968525317808
134,0.0025784526163091263
135,0.002586101000507673
136,0.0025761923206349215
137,0.0025571742616593836
138,0.0025577740712712208
139,0.0025487460301568112
140,0.0025451989850650233
141,0.0025386091476927203
142,0.0025300081136325997
143,0.0025418805691103143
144,0.002546719572196404
145,0.0025213948171585797
146,0.002512627149000764
147,0.0025473126452416183
148,0.002555786225323876
149,0.002534713352099061
150,0.0025113259938855967
151,0.0025150907300412655
152,0.0024965308364480734
153,0.002494248948370417
154,0.0024964391669879357
155,0.002469651953006784
156,0.00246477108138303
157,0.002463727260008454
158,0.0024618752878159283
159,0.002462152219067017
160,0.0024567082840949296
161,0.00245201182551682
162,0.0024412462003529072
163,0.0024335760672887165
164,0.0024286156551291543
165,0.0024342502386619645
166,0.0024304888118058445
167,0.0024261735472828148
168,0.0024155358765274287
169,0.0024042436977227528
170,0.0024153714316586653
171,0.0024286214349170526
172,0.0024124760025491317
173,0.0024234301826606196
174,0.002413598834226529
175,0.0024212416354566814
176,0.002384397191926837
177,0.002396495204418898
178,0.0023915123424182337
179,0.002380981248492996
180,0.002374571334570646
181,0.00238493805937469
182,0.002386553663760424
183,0.0023886969331651927
184,0.0023555635530501605
185,0.0023613453718523184
186,0.002362557640299201
187,0.002358565057938298
188,0.002343987384190162
189,0.002336858204876383
190,0.0023507584886004527
191,0.0023606756335745253
192,0.0023422570495555796
193,0.0023366737471272546
194,0.0023297851762423914
195,0.0023191165688137214
196,0.0023184000564118227
197,0.002302372355014086
198,0.0022963568518559138
199,0.002286825725187858
