epoch,loss
0,0.1997594909866651
1,0.01772531479348739
2,0.009392978263398011
3,0.008380317581196626
4,0.007394350204616785
5,0.006276636487493913
6,0.005548381142318249
7,0.0052572816722095015
8,0.0050652322483559446
9,0.004674547474831343
10,0.004086885162939628
11,0.0035890159166107574
12,0.0032617848813533785
13,0.0031225569266825916
14,0.0030531678361197315
15,0.0030063622978826364
16,0.0029639384193966786
17,0.002921535313750307
18,0.0028788321527342003
19,0.0028333475440740583
20,0.0027924833552290997
21,0.0027291374100993078
22,0.0026792696323245766
23,0.0026341232924411693
24,0.002580576321731011
25,0.002531342914327979
26,0.0024790681370844446
27,0.002435955877105395
28,0.002386499704172214
29,0.0023332720485826335
30,0.0022851425390690563
31,0.0022412548245241246
32,0.002198443781584501
33,0.002149112606421113
34,0.002110505507638057
35,0.0020738545625160138
36,0.0020544684895624716
37,0.00200549648112307
38,0.0019810903389006853
39,0.0019433107074971
40,0.0019133197423070669
41,0.001888630774182578
42,0.0018628815949584046
43,0.0018471822366118431
44,0.0018163570460552972
45,0.0018009941525136432
46,0.0017762113809585572
47,0.0017836751360446215
48,0.0017577431208143633
49,0.0017349916718279322
50,0.0017110031554475426
51,0.0016846833396703005
52,0.001668329500593245
53,0.0016439665391420324
54,0.0016293380077307424
55,0.0016241318161288897
56,0.001623172818062206
57,0.0016054280130192637
58,0.001585207661613822
59,0.001564070500123004
60,0.0015526205295075973
61,0.0015399889169881741
62,0.001530414104151229
63,0.0015247381230195363
64,0.0015105868624523283
65,0.0015055485581979156
66,0.0014884695953999957
67,0.0014840447201083103
68,0.0014808129770681262
69,0.0014706333916013439
70,0.0014608340418587127
71,0.0014563160010923942
72,0.00144540270169576
73,0.0014392428652693827
74,0.0014321714546531438
75,0.0014242880872140328
76,0.001418982820895811
77,0.0014155102875083685
78,0.001409247943200171
79,0.0014073502418274681
80,0.0013930197929342587
81,0.0013876694471885761
82,0.001381501056564351
83,0.001370288115615646
84,0.001370280883895854
85,0.0013628376293927432
86,0.0013715173052623868
87,0.0013622054243460297
88,0.001357985569164157
89,0.0013443568271274367
90,0.0013484176083778342
91,0.001335250185492138
92,0.0013296499820426107
93,0.0013257146418715518
94,0.0013211818501974145
95,0.0013177363574504851
96,0.0013137257810061176
97,0.0012990453302239378
98,0.001302180342686673
99,0.001298391171110173
100,0.0012960532062376538
101,0.001296640345516304
102,0.0012815532529105744
103,0.0012771170133103926
104,0.0012735795819511016
105,0.0012781566636015972
106,0.0012683097018549839
107,0.001259092118901511
108,0.0012617438426241279
109,0.0012581785380219419
110,0.001245309234286348
111,0.0012443328257650138
112,0.0012444153279066086
113,0.0012456531664356589
114,0.0012332094063361486
115,0.0012426292899375161
116,0.0012303178012371063
117,0.0012171497065573932
118,0.001214227830991149
119,0.0012159707900136708
120,0.0012096093179037174
121,0.0012069064003104966
122,0.0012149247660612067
123,0.0012002859407414992
124,0.0012010885179042816
125,0.0011914716788257163
126,0.0011835110395525892
127,0.0011917218218247096
128,0.0011795321277653177
129,0.0011804872859890263
130,0.0011761050472656885
131,0.0011676711946104965
132,0.0011589895617216826
133,0.0011604486061260104
134,0.0011538168691719573
135,0.001155642796928684
136,0.001148855436903735
137,0.0011541420314460993
138,0.0011518873181194068
139,0.001148198718825976
140,0.0011360507834081849
141,0.0011264884117990733
142,0.001124863004932801
143,0.0011253327832867702
144,0.0011273479163646698
145,0.0011309444683914383
146,0.0011166101852431894
147,0.0011133800841247041
148,0.0011085780387123426
149,0.0011137089747935533
150,0.0011064074051876864
151,0.0010994111490435898
152,0.0010890833254282673
153,0.0010863002436235546
154,0.0010845201894020041
155,0.0010874202027916907
156,0.0010881106524417798
157,0.001088479593085746
158,0.0010787264422203104
159,0.0010689817912255724
160,0.0010733222152727346
161,0.001066992715621988
162,0.0010658114605272809
163,0.0010630867341533303
164,0.0010633375296990077
165,0.0010676272477333744
166,0.0010549772575808069
167,0.001054515205634137
168,0.0010487665127341945
169,0.001047076310031116
170,0.001047483039709429
171,0.0010485322199140987
172,0.001044662815363457
173,0.0010523573393002152
174,0.0010488069898759325
175,0.00103657373568664
176,0.0010290466494237384
177,0.0010276678159522514
178,0.0010280709986885388
179,0.0010225453477663298
180,0.00102104256550471
181,0.0010162824544434747
182,0.0010177467167377472
183,0.0010134929373549918
184,0.0010192883862182498
185,0.0010176280634477735
186,0.0010118460686256488
187,0.0010091539161900679
188,0.0010151946341308456
189,0.0010086033390834927
190,0.0009964602882973849
191,0.0010074792529145876
192,0.0010025680925076206
193,0.000994442821169893
194,0.0010002685805472235
195,0.0010156681217874089
196,0.000998294934319953
197,0.0009941781306018432
198,0.0009867504577462873
199,0.0009868313716724516
