epoch,loss
0,0.06217919471114874
1,0.010154575566450755
2,0.008681447438895703
3,0.006920499579360088
4,0.005439859729260206
5,0.0051621139980852606
6,0.005097983997315168
7,0.00507435326029857
8,0.0050520281282564
9,0.005017892869810263
10,0.004973436041424672
11,0.004906973881026109
12,0.0048102351302901905
13,0.004702488042414189
14,0.004607597806801399
15,0.0045309692534307635
16,0.004460503439108531
17,0.004406421129902204
18,0.00435401879871885
19,0.004300830464810133
20,0.004246916248152654
21,0.004196931739648183
22,0.0041496585371593635
23,0.004109144849081834
24,0.004063357159495354
25,0.003999465838695566
26,0.003938249883552392
27,0.003839349772160252
28,0.003729924044261376
29,0.00360941496056815
30,0.003469460245842735
31,0.0032862990777939556
32,0.0031417337643603483
33,0.003015082313368718
34,0.002934356894964973
35,0.002819666816542546
36,0.002745776052897175
37,0.002695654371753335
38,0.00265681458885471
39,0.0026171682191391786
40,0.002590145199249188
41,0.0025517537041256826
42,0.0025079634531090657
43,0.00249976621940732
44,0.0024603308886289596
45,0.0024438914563506844
46,0.0024114833635588487
47,0.0023867503566046555
48,0.0023717015280077854
49,0.002353963961824775
50,0.0023212443770219884
51,0.002309504530082146
52,0.0022971010909726224
53,0.002278191862006982
54,0.002261685812845826
55,0.0022360928921649854
56,0.002227436701456706
57,0.0022062745882819096
58,0.0021943625006824734
59,0.002184411386027932
60,0.0021756130003680787
61,0.0021801967062056063
62,0.0021532208528369664
63,0.002134457624827822
64,0.0021237453625847897
65,0.002110099842151006
66,0.002104890679940581
67,0.0020842346362769603
68,0.0020762493380655847
69,0.002074897412210703
70,0.002059648567189773
71,0.0020408721193671225
72,0.002042330776030819
73,0.0020197506193071605
74,0.002000633534664909
75,0.0019933412944277127
76,0.0019759860429912806
77,0.0019645979572087526
78,0.0019503864822909237
79,0.0019291063447793326
80,0.0019223163320372502
81,0.0019078399455174804
82,0.001903481955640018
83,0.001881753566985329
84,0.0018693428008506696
85,0.0018530597956851124
86,0.0018486125534400344
87,0.0018376780543476344
88,0.001841149632818997
89,0.001828222280057768
90,0.0018177011304845413
91,0.0018133633295074106
92,0.0017986761673043172
93,0.00178657290370514
94,0.0017882545084382097
95,0.0017887212339167795
96,0.0017840900272130967
97,0.001774431047340234
98,0.001770664387072126
99,0.00176439279379944
100,0.0017540840829412142
101,0.001758587185603877
102,0.0017574650859460235
103,0.0017329024613524477
104,0.0017292453541109959
105,0.0017364019627372424
106,0.001730368472946187
107,0.0017159104797368249
108,0.001709579203898708
109,0.0017184385207171242
110,0.0017071113766481479
111,0.001699234368900458
112,0.00170134755410254
113,0.0016957731464256843
114,0.0016882733507081866
115,0.00168663409880052
116,0.0016825878977154692
117,0.001678971281585594
118,0.0016650393484160305
119,0.0016662709365288418
120,0.0016641281753157575
121,0.0016550469466795523
122,0.0016556388040383657
123,0.00166679009826233
124,0.0016520801850905022
125,0.0016476927700762947
126,0.0016355116612588366
127,0.001629687308644255
128,0.0016364166488250097
129,0.0016335677560418845
130,0.001623605822212994
131,0.0016135485526174308
132,0.0016020440962165594
133,0.0015920025700082382
134,0.001584281231276691
135,0.0015747375966360172
136,0.0015764524911840757
137,0.001570440630738934
138,0.0015634379461407662
139,0.001567569495178759
140,0.001558881627395749
141,0.001558524318660299
142,0.0015650801130880911
143,0.0015774743572498362
144,0.0015660856341322264
145,0.0015479606678709388
146,0.0015351278974364202
147,0.001542878138522307
148,0.0015455613009010753
149,0.0015306856542204818
150,0.0015183234832560023
151,0.0015218503068511685
152,0.0015072770410527786
153,0.0015066518743212024
154,0.001495229721069336
155,0.0014940548446029426
156,0.0014833561973646282
157,0.00148812297390153
158,0.001485634888522327
159,0.0014841718773047129
160,0.0014785386743023992
161,0.0014693911479165156
162,0.0014659107054273287
163,0.0014655266817038257
164,0.0014626390024398764
165,0.0014602930694818496
166,0.001461149654351175
167,0.0014619162439679107
168,0.001453147740724186
169,0.0014506989459817609
170,0.001445571130141616
171,0.001458833269154032
172,0.0014447630913928151
173,0.0014349141210938494
174,0.0014305040140946707
175,0.0014221511396269003
176,0.0014307503247012695
177,0.0014259069866190354
178,0.0014337487723678352
179,0.0014300986329714457
180,0.0014199619879946112
181,0.0014176525926838318
182,0.001407407130735616
183,0.0014154994888231158
184,0.0014151167940969268
185,0.0014020463852211834
186,0.0014055761288230618
187,0.00140163647942245
188,0.0014030967575187484
189,0.0014034533112620314
190,0.0014018407324329018
191,0.0013855644107485811
192,0.0013779760583614309
193,0.001399475277401507
194,0.0013790908937032025
195,0.0013772070175036787
196,0.0013764077158023914
197,0.001370152375039955
198,0.0013703839313238858
199,0.001362639571229617
