epoch,loss
0,0.20015590896606444
1,0.02406789727807045
2,0.008902261999249459
3,0.007357629422098398
4,0.006354177371412515
5,0.00591996550783515
6,0.005757107385993004
7,0.005675983214378357
8,0.0056241094596683975
9,0.005589023936539888
10,0.005557972972840071
11,0.005524061269313097
12,0.005474712951481342
13,0.0054067166194319725
14,0.005309885597974062
15,0.005188225084543228
16,0.005073376899957657
17,0.0049801744028925895
18,0.0049099379941821095
19,0.004860390648245811
20,0.004822067039459944
21,0.004795411948114634
22,0.004761672510951757
23,0.0047381038472056386
24,0.004702418780326843
25,0.0046611112594604496
26,0.004616730249673128
27,0.00456760658249259
28,0.004514377029240131
29,0.00445612490773201
30,0.0043956217601895334
31,0.004330869244039058
32,0.004276324533671141
33,0.004227837625145912
34,0.004178602522611618
35,0.004139866945147514
36,0.004083886522054672
37,0.004037656827270985
38,0.003986168956011534
39,0.003943463493138552
40,0.003923174393922091
41,0.003879649971425533
42,0.003845987345278263
43,0.003811622667312622
44,0.003773815906047821
45,0.003765695120766759
46,0.003723398981243372
47,0.003702889047190547
48,0.0036677661802619697
49,0.003622139496356249
50,0.0036119849268347027
51,0.0035927373990416525
52,0.0035621734756976367
53,0.003536770114675164
54,0.0035429596532136204
55,0.0035079701486974953
56,0.0034650352954864504
57,0.003443038645014167
58,0.003410093152523041
59,0.003386167875304818
60,0.0033850074242800475
61,0.0033520101513713598
62,0.003333837677538395
63,0.0033150534119457007
64,0.003286973461508751
65,0.0032684294797480106
66,0.0032383427370339633
67,0.0032456029765307905
68,0.003222918530926108
69,0.003195520817115903
70,0.0031878028843551876
71,0.003150432912260294
72,0.0031276356369256972
73,0.0031138367727398873
74,0.0031069111324846747
75,0.0031043589945882557
76,0.0031075783699750902
77,0.003072980146855116
78,0.0030796262208372355
79,0.0030430602341890334
80,0.003030194144323468
81,0.0030416172083467244
82,0.0030283810403198006
83,0.0030078068498522043
84,0.0029842312306165696
85,0.0029978577848523854
86,0.0030143232218921186
87,0.002978128021582961
88,0.002941253764182329
89,0.0029446761101484297
90,0.0029240884620696304
91,0.002919344724714756
92,0.0029198909666389226
93,0.002919729954749346
94,0.0029004406183958053
95,0.0028988048527389763
96,0.0028831733640283345
97,0.0028702310860157015
98,0.00285426367521286
99,0.002857169385254383
100,0.002852312081307173
101,0.002836395877972245
102,0.0028179764840751886
103,0.0028278957076370717
104,0.0028166999608278277
105,0.0028578135281801223
106,0.0028265538286417723
107,0.0028054056163877247
108,0.0027825135707855225
109,0.002760983591899276
110,0.0027600570477545263
111,0.002768795084580779
112,0.0027558188538998364
113,0.0027350946500897407
114,0.0027218151245266197
115,0.002722039194777608
116,0.00273762485049665
117,0.0027291730388998986
118,0.0026963432807475328
119,0.002677183720469475
120,0.0026840162470936776
121,0.0026894058246165514
122,0.002675941587612033
123,0.0026743464682251216
124,0.002674135649204254
125,0.0026454518668353557
126,0.0026566834200173616
127,0.00262919661141932
128,0.0026264013212174177
129,0.0026154894400388
130,0.002622813620045781
131,0.002616205433383584
132,0.0026086157001554964
133,0.0026205816119909287
134,0.002643256374076009
135,0.0026108046822249887
136,0.002609508128464222
137,0.0026048700857907534
138,0.002577949172630906
139,0.002570819204673171
140,0.0025395783815532922
141,0.0025172030325978996
142,0.0025096693605184553
143,0.002520267779752612
144,0.002516274656355381
145,0.002488326048851013
146,0.0024697526589035988
147,0.0025012277778238058
148,0.00249384438097477
149,0.0024803854189813135
150,0.002465608985722065
151,0.002467365775257349
152,0.0024361183382570744
153,0.00242504030354321
154,0.0024204031303524973
155,0.0024127653405070304
156,0.0023982491403818132
157,0.0024027598306536673
158,0.00239319819919765
159,0.002387743753194809
160,0.0024138806581497194
161,0.0023805525962263346
162,0.002365377963334322
163,0.0023620560497045516
164,0.002356186790391803
165,0.0023622744269669056
166,0.002341114130988717
167,0.0023416248857975005
168,0.002321948473341763
169,0.0023156314633786678
170,0.0023170255571603776
171,0.002322345307469368
172,0.002319639738276601
173,0.0023069468569010495
174,0.002293018407188356
175,0.0023109171967953443
176,0.0023138891834765672
177,0.0022992350570857525
178,0.002282569582760334
179,0.0022772172063589098
180,0.0022706354796886443
181,0.002261268166825175
182,0.0022497098106890917
183,0.002252445158362389
184,0.0022404257141053676
185,0.002260528441146016
186,0.0022495912358164788
187,0.002246907553076744
188,0.002246711666882038
189,0.0022557036623358727
190,0.002228360803797841
191,0.0022106454622000454
192,0.0022091682612895964
193,0.0021959736835211515
194,0.0021929943915456533
195,0.0021867767032235862
196,0.0021871568251401186
197,0.0021847978726029396
198,0.0021971002478152514
199,0.002177190999314189
